YEAR,MONTH,DAY,PAR_TOT,T2M,EST,SH2M,RH2M,PRECIPITATION,SP,WD10M
2023,4,10,133.26,29.31,31.08,18.98,75.06,0.26,101.02,65.56
2023,4,11,127.44,29.54,31.24,19.04,74.38,0.47,101.02,66.62
2023,4,12,128.82,29.84,31.46,18.74,72.31,0.11,100.97,80.81
2023,4,13,125.88,30.04,31.57,17.03,65.38,0.02,100.93,88.31
2023,4,14,130.42,29.72,30.99,17.82,69.12,0,100.93,186.12
2023,4,15,107.57,30.27,31.69,19.29,72.12,0.28,100.85,184.19
2023,4,16,127.52,30.12,31.72,17.82,67.5,0.6,100.74,184.5
2023,4,17,135.16,30.04,31.86,18.62,70.5,1.71,100.79,184.56
2023,4,18,131.23,30.5,32.26,18.19,67.44,0.01,100.87,119.94
2023,4,19,124.33,30.1,31.73,19.96,74.88,0.05,100.7,190.19
2023,4,20,118.88,30.48,31.87,20.57,75.62,0.31,100.51,208.94
2023,4,21,130.52,30.54,31.65,20.51,74.88,0.27,100.47,210.19
2023,4,22,122.29,30.73,32.03,20.32,73.56,0.28,100.49,198.5
2023,4,23,127.11,30.91,31.97,20.08,72.19,1.37,100.52,162.31
2023,4,24,112.09,30.2,31.11,20.14,75.25,5.18,100.68,120.06
2023,4,25,92.56,29.97,30.92,19.65,74.5,1.42,100.76,116.38
2023,4,26,80.76,29.58,31.16,18.62,72.44,2.89,100.78,145.62
2023,4,27,112.78,30.48,31.47,18.86,69.88,3.24,100.77,95.5
2023,4,28,115.05,30.21,31.48,19.29,72.06,2.85,100.82,85.81
2023,4,29,95.39,30.2,31.37,19.53,73.06,8.15,100.75,90.19
2023,4,30,110.85,30.42,31.55,19.47,72.12,10.41,100.63,120.44
2023,5,1,107.2,28.85,30.12,20.75,83.38,46.54,100.62,164.38
2023,5,2,76.94,28.95,29.83,20.45,81.94,11.12,100.73,189.81
2023,5,3,86.68,29.16,30.18,19.59,77.69,13.76,100.8,211.25
2023,5,4,117.97,27.95,29.41,20.02,84.94,16.24,100.72,178.06
2023,5,5,40.1,28.32,29.46,19.29,80.06,20.29,100.65,241.5
2023,5,6,58.75,28.06,29.19,19.71,83.06,28.94,100.64,225.31
2023,5,7,72.84,27.65,29.12,19.53,84.25,25.11,100.64,261.25
2023,5,8,68.31,28.38,29.48,18.8,77.94,5.23,100.64,230.31
2023,5,9,105.22,28.86,29.08,19.17,77.12,0.75,100.67,215.31
2023,5,10,98.14,29.51,29.61,18.62,72.06,1.19,100.59,231.44
2023,5,11,106.52,29.67,29.41,20.81,79.81,0.54,100.66,222.06
2023,5,12,97.98,29.83,29.43,21.42,81.56,0.3,100.71,227.31
2023,5,13,111.11,29.8,29.73,21.42,81.75,0.13,100.72,229.69
2023,5,14,115.8,29.8,29.48,21.61,82.25,0.24,100.61,229.31
2023,5,15,119.9,29.63,29.73,21.85,84.06,0.31,100.65,220.38
2023,5,16,124.02,29.43,29.4,22.22,86.5,0.28,100.74,210.5
2023,5,17,120.1,29.46,29.44,21.79,84.81,0.4,100.82,207.62
2023,5,18,115.5,29.32,29.49,21.18,83.25,0.7,100.94,206.81
2023,5,19,123.07,29.3,29.83,21,82.62,0.17,100.87,213.5
2023,5,20,126.03,29.41,29.71,21.42,83.62,0.35,100.79,218.5
2023,5,21,124.81,29.3,29.63,21.3,83.75,0.76,100.85,214.94
2023,5,22,125.8,29.4,29.62,21.24,83.06,1.06,100.92,211.12
2023,5,23,132.95,29.34,29.98,21,82.44,0.45,100.98,218.31
2023,5,24,131.22,29.19,29.88,20.94,83,0.06,100.96,218.88
2023,5,25,135.29,29.45,30.01,21.06,82.12,0.08,100.95,221.56
2023,5,26,128.46,29.77,29.95,21.24,81.38,1.25,100.92,223
2023,5,27,129.09,29.83,30.19,21.18,80.75,1.16,100.74,221.12
2023,5,28,128.34,30,30.05,21.18,79.88,0.28,100.64,220.88
2023,5,29,112.74,30.08,30.22,21.55,80.81,0.48,100.67,199.31
2023,5,30,124.68,29.55,29.94,20.87,80.94,0.37,100.77,208.94
2023,5,31,129.53,29.76,29.82,19.41,74.88,0.09,100.78,218.56
2023,6,1,127.88,29.83,30.34,20.51,78.19,0.04,100.71,222
2023,6,2,115.77,29.69,29.8,21.18,81.31,0.07,100.69,225
2023,6,3,110.56,29.78,29.91,20.26,77.5,0.04,100.68,226.25
2023,6,4,119.16,29.66,29.94,20.63,79.38,0.02,100.7,224.56
2023,6,5,113.92,29.7,29.56,21.36,81.75,1.5,100.65,225.5
2023,6,6,109.78,29.74,29.8,21,80.38,1.69,100.61,225.81
2023,6,7,92.21,29.8,29.75,21.18,80.56,0.75,100.59,226.12
2023,6,8,111.62,29.74,29.97,20.45,78.19,0.14,100.65,234.94
2023,6,9,128.71,29.68,29.72,21.06,80.75,0.33,100.54,226.19
2023,6,10,130.08,29.97,29.94,21,79.06,0.17,100.48,227.31
2023,6,11,136.2,30.12,30.38,20.57,76.94,0.03,100.49,227
2023,6,12,132.2,30.12,30.16,21.24,79.44,0.39,100.49,228.31
2023,6,13,129.02,29.91,30.18,21.12,79.81,0.31,100.53,232
2023,6,14,131.73,29.58,30.21,19.47,75.25,0.27,100.74,253.75
2023,6,15,129.27,30.46,30.9,19.65,72.44,0.18,100.65,218.62
2023,6,16,129.88,30.48,30.64,21.06,77.12,0.77,100.55,224.44
2023,6,17,48.45,29.81,30.21,20.69,78.69,1.63,100.65,226.56
2023,6,18,20.8,29.32,29.87,19.65,77.06,6.03,100.67,244.44
2023,6,19,105.55,29.34,30.12,20.02,78.31,1.49,100.54,223.38
2023,6,20,112.03,29.42,30.03,20.2,78.69,0.31,100.49,217.75
2023,6,21,81.27,29.23,29.78,20.14,79.31,0.89,100.59,216.25
2023,6,22,111.98,29.48,30.07,20.08,78,0.73,100.56,215.31
2023,6,23,120.73,29.65,30.2,20.08,77.44,0.58,100.56,219.56
2023,6,24,110.56,29.62,30,20.08,77.5,0.29,100.57,230
2023,6,25,121.68,29.31,29.6,20.14,78.94,0.7,100.58,228.69
2023,6,26,121.13,29.03,29.64,19.53,77.75,0.08,100.61,232.25
2023,6,27,129.68,28.96,29.44,19.53,78.19,0.26,100.68,232.62
2023,6,28,137.34,28.99,29.77,19.96,79.75,0.09,100.77,222.12
2023,6,29,133.16,29.29,30.25,19.9,78.25,1.25,100.78,225.38
2023,6,30,125.84,29.18,30.08,19.96,78.94,0.62,100.78,223.12
2023,7,1,111.91,29.32,29.85,19.53,76.75,0.42,100.79,220.88
2023,7,2,53.74,28.94,29.58,18.8,75.56,1.14,100.79,234.44
2023,7,3,51.18,28.52,29.55,19.04,78.25,0.84,100.69,234.44
2023,7,4,90.94,29.28,29.48,19.04,74.81,0.07,100.53,236.31
2023,7,5,100.22,29.12,29.65,19.04,75.38,0.24,100.47,237.19
2023,7,6,100.9,29.26,29.69,19.1,75.31,0.11,100.63,235.56
2023,7,7,115.34,29.43,29.96,18.86,73.81,0.07,100.77,237.12
2023,7,8,123.53,29.28,30.15,18.98,74.94,0.2,100.82,226.56
2023,7,9,123.35,29.41,29.84,18.49,72.56,0.48,100.71,233.88
2023,7,10,84.7,28.95,29.76,19.53,78.44,3.28,100.66,224.31
2023,7,11,66.96,28.92,29.56,19.84,79.75,8.33,100.66,217
2023,7,12,104.9,29.07,29.85,20.02,79.94,1.53,100.65,218.31
2023,7,13,130.01,29.54,30.05,19.29,75.19,0.49,100.69,223.62
2023,7,14,129.83,29.66,30.51,18.98,73.19,0.6,100.75,232.38
2023,7,15,132.43,29.29,30.14,19.17,75.38,0.21,100.74,225.12
2023,7,16,115.69,29.32,29.98,20.08,78.88,0.48,100.66,220.81
2023,7,17,123.23,29.49,30.12,20.02,77.94,0.45,100.62,225
2023,7,18,124.45,29.56,30.12,20.14,77.94,0.07,100.61,230.38
2023,7,19,128.59,29.4,29.7,19.9,77.62,0.04,100.53,234.56
2023,7,20,119.95,29.85,29.89,19.41,74.12,0.06,100.49,242.5
2023,7,21,115.43,29.57,29.73,19.96,77.25,0.1,100.58,234.81
2023,7,22,108.27,29.22,29.38,19.29,76.38,0.75,100.71,234.75
2023,7,23,78.37,29.01,29.31,18.37,73.44,1.77,100.75,239.88
2023,7,24,69.8,28.87,29.17,19.04,76.62,0.19,100.68,239.5
2023,7,25,96.45,28.91,29.44,19.17,77.19,0.22,100.74,233.06
2023,7,26,94.51,29.14,29.44,19.53,77.62,0.34,100.81,228.12
2023,7,27,128.2,29.44,30.21,19.23,75.25,0.12,100.82,228.44
2023,7,28,130.2,29.7,30.37,18.55,71.56,0.06,100.73,234.12
2023,7,29,129.12,29.71,30.08,18.68,72.06,0.06,100.68,231.06
2023,7,30,129.08,29.9,30.68,18.86,71.75,0.03,100.6,237.25
2023,7,31,118.27,29.69,30.13,19.59,75.19,0.02,100.58,227.38
2023,8,1,113.09,29.53,30.33,19.35,75.06,0.01,100.62,233.44
2023,8,2,128.2,29.48,30.33,18.8,73.44,0.01,100.77,231.31
2023,8,3,133.2,29.6,30.73,19.35,74.94,0.01,100.75,224.62
2023,8,4,131.38,29.97,31.06,19.23,73.19,0.15,100.86,225.69
2023,8,5,130.71,30.06,30.76,19.23,72.75,0.17,100.94,229.75
2023,8,6,127.95,30.35,30.8,19.23,71.75,0.21,100.81,226
2023,8,7,130.21,30.08,30.98,19.78,74.56,0.24,100.64,220.06
2023,8,8,110.08,29.4,30.24,19.84,77.69,1.82,100.7,216.25
2023,8,9,105.41,29.12,29.95,20.02,79.69,3.02,100.85,222.88
2023,8,10,108.25,28.9,29.93,19.35,78.06,2.47,100.88,226.31
2023,8,11,115.02,29.08,30.11,19.78,78.94,8.77,100.82,211.31
2023,8,12,121.09,29.4,30.53,19.9,78.06,4.72,100.81,220.56
2023,8,13,110.91,29.95,30.32,19.78,75.06,3.29,100.74,215.06
2023,8,14,125.12,29.41,30.12,19.53,76.44,0.77,100.78,221.31
2023,8,15,126.01,28.94,30.18,18.86,75.94,0.1,100.84,219.81
2023,8,16,131.53,28.84,30.08,18.01,72.94,0.01,100.89,221.5
2023,8,17,128.91,28.85,30.06,18.98,76.81,0.01,100.83,222.25
2023,8,18,120.79,29.01,29.9,19.29,77.31,0.04,100.72,227.19
2023,8,19,129.18,29.02,29.87,19.1,76.38,0.09,100.67,225.44
2023,8,20,131.95,29.36,30.55,18.86,74.06,0.08,100.62,228.75
2023,8,21,130.27,29.57,30.56,19.65,76.25,0.24,100.56,216.31
2023,8,22,125.86,29.31,30.57,19.96,78.38,0.95,100.61,204.75
2023,8,23,129.21,29.37,30.62,19.9,77.94,0.93,100.65,212.31
2023,8,24,134.16,29.09,30.26,19.59,77.88,0.23,100.65,217.06
2023,8,25,133.8,28.85,29.88,19.35,78.12,0.04,100.71,217.06
2023,8,26,131.41,29.07,30.01,19.29,77,0.01,100.77,213.12
2023,8,27,137.48,29.42,30.6,19.65,76.81,0.02,100.81,216.25
2023,8,28,122.41,29.51,30.41,19.71,76.75,0.3,100.76,222.81
2023,8,29,118.59,28.8,29.51,20.14,81.31,1.57,100.72,223.69
2023,8,30,104.59,28.85,29.83,19.17,77.56,0.8,100.73,248.25
2023,8,31,95.63,29.12,29.9,19.29,76.62,1.28,100.75,219.44
2023,9,1,106.98,29.04,29.94,19.29,77,1.38,100.75,214.56
2023,9,2,126.48,29.26,30.29,19.35,76.31,0.6,100.74,224.69
2023,9,3,126.77,28.51,29.48,19.17,78.69,3.15,100.65,230.12
2023,9,4,114.24,29.1,30.02,18.55,73.69,0.87,100.49,235.44
2023,9,5,118.75,29.26,29.83,19.1,75.06,0.56,100.55,232.38
2023,9,6,113.07,28.88,29.42,19.47,78.19,1,100.68,225.44
2023,9,7,115.05,29.06,29.58,18.74,74.88,1.59,100.76,222.56
2023,9,8,122.78,29.23,30.08,18.62,73.62,0.77,100.82,228.56
2023,9,9,130.13,29.5,30.49,19.1,74.44,0.24,100.72,227.69
2023,9,10,127.65,29.65,30.2,18.37,71,0.07,100.67,230.56
2023,9,11,102.63,29.23,29.99,17.88,70.69,0.26,100.75,238.5
2023,9,12,114.02,29.08,30.34,17.88,71.31,0.44,100.79,235.5
2023,9,13,104.59,28.97,29.58,19.53,78.25,0.9,100.72,220.81
2023,9,14,126.34,28.98,29.92,19.78,79.31,0.92,100.76,221.88
2023,9,15,128.46,28.87,29.54,18.74,75.56,0.43,100.85,220.5
2023,9,16,130.84,29.15,30.06,18.92,75.25,1.19,100.83,223.25
2023,9,17,72.74,28.26,29.07,19.53,81.56,8.37,100.75,224.25
2023,9,18,67.24,27.97,28.92,19.47,82.69,10,100.73,219.81
2023,9,19,119.23,27.91,28.58,19.17,81.88,2.53,100.87,218.31
2023,9,20,124.09,28.46,29.43,18.86,78.31,1.37,100.87,223.5
2023,9,21,121.95,28.55,29.25,19.47,80.19,4.37,100.85,215.25
2023,9,22,121.7,28.61,29.55,19.35,79.25,4.23,100.85,218.12
2023,9,23,129.78,28.78,29.62,19.9,80.81,1.39,100.83,219.62
2023,9,24,128.88,28.76,29.52,19.59,79.56,0.74,100.83,231.31
2023,9,25,113.13,28.88,29.55,19.35,78,4.84,100.73,229.69
2023,9,26,77.27,28.55,28.98,19.96,81.88,8.31,100.7,229.38
2023,9,27,118.83,28.73,29.12,19.71,80.06,7.57,100.74,229.56
2023,9,28,102.05,28.86,29.41,19.29,77.94,1.42,100.77,226.19
2023,9,29,104.59,28.85,29.3,19.29,77.94,2.85,100.83,228.38
2023,9,30,110.56,28.83,29.57,18.68,75.81,2.06,100.9,225.5
2023,10,1,108.58,28.48,29.32,19.29,79.56,1.78,100.88,223.12
2023,10,2,124.73,28.67,29.43,19.65,80.44,1.63,100.91,221.38
2023,10,3,117.99,28.82,29.55,18.98,76.94,0.15,100.92,220.62
2023,10,4,123.28,28.72,29.68,18.74,76.56,0.4,100.94,220.75
2023,10,5,117.11,28.61,29.49,19.47,79.88,2.84,100.85,224.25
2023,10,6,118.45,28.55,29.16,20.02,82.19,6.38,100.79,219.44
2023,10,7,101.7,28.62,29.26,20.14,82.44,3.67,100.79,212.06
2023,10,8,103.54,28.45,29.11,20.45,84.5,9.27,100.94,212.38
2023,10,9,110.25,28.42,29.35,20.2,83.75,5.16,101.06,218.19
2023,10,10,118.98,28.54,29.65,19.84,81.75,1.79,101.04,214.06
2023,10,11,110.38,28.67,29.56,19.41,79.38,3.74,100.99,216.75
2023,10,12,87.75,28.35,29.32,19.17,79.81,2.23,101.06,220.12
2023,10,13,88.02,28.39,29.55,19.29,80.31,15.15,101.14,218.19
2023,10,14,114.44,28.03,29.12,19.23,81.69,21.55,101.15,228.31
2023,10,15,92.57,28.26,29.33,18.8,78.75,17.25,101,221.12
2023,10,16,109.45,28.18,29.22,19.1,80.31,12.1,100.99,218.75
2023,10,17,99.7,27.8,28.62,19.53,83.94,8.3,101.02,184.5
2023,10,18,81.85,28.23,28.9,19.59,82.12,3.38,101.1,45.25
2023,10,19,90.27,28.4,29.28,18.74,78,4.52,101.12,61.12
2023,10,20,104.73,28.33,29.23,17.4,72.75,4.41,101.1,158.06
2023,10,21,111.95,28.64,29.64,16.54,67.88,2.12,101.1,176.38
2023,10,22,92.95,27.76,28.9,18.19,78.5,4.39,101.11,174
2023,10,23,97.07,28.07,29.49,17.82,75.69,2.34,101.09,204.69
2023,10,24,98.05,28.34,29.9,18.43,77.06,4.4,101.07,216
2023,10,25,106.99,28.19,29.74,18.49,77.94,9.44,101.15,157.94
2023,10,26,107.17,28.5,29.67,18.01,74.62,0.26,101.14,73.88
2023,10,27,108.52,28.44,29.9,18.43,76.5,0.62,101.02,72.31
2023,10,28,91.27,28.48,29.87,18.74,77.62,2.16,101.01,82.44
2023,10,29,55.52,27.6,28.98,18.86,81.88,10.04,101.04,91.5
2023,10,30,57.4,27.89,29.26,18.86,80.75,12.09,101,60.12
2023,10,31,106.15,28.63,29.44,19.23,78.75,2.83,101.01,47.25
2023,11,1,105.19,28.66,29.37,19.04,77.88,9.33,101.01,93.06
2023,11,2,79.79,27.84,29.05,19.23,82.44,8,100.97,57.25
2023,11,3,88.21,28.16,29.37,18.68,78.75,21.18,100.86,115.31
2023,11,4,85.23,27.75,29.02,19.17,82.5,38.16,100.87,185.06
2023,11,5,113.27,27.59,29.25,18.01,78.5,15.61,101.07,174.5
2023,11,6,98.16,27.76,29.07,18.86,81.44,13.29,101.13,65.12
2023,11,7,63.74,27.42,28.86,19.23,84.5,24.63,101.07,57.38
2023,11,8,88.12,27.62,28.83,19.29,83.88,23.28,101.05,69.06
2023,11,9,94.13,27.7,29.12,18.43,79.69,8.79,101.13,115.56
2023,11,10,107.05,27.83,28.98,19.35,83.19,8.06,101.2,43.69
2023,11,11,74.49,28.47,28.83,20.45,84.56,18.61,101.15,47.94
2023,11,12,70.14,28.45,28.55,19.59,81.06,17.61,101.12,26.62
2023,11,13,28.5,27.85,28.26,19.59,83.94,18.15,101.07,26.12
2023,11,14,81.62,27.3,28.16,19.71,87.12,50.35,100.94,76.94
2023,11,15,47.2,27.52,28.25,19.96,87,19.95,100.93,248.56
2023,11,16,75.34,27.81,28.56,20.08,86.06,10.05,101.02,116.31
2023,11,17,80.04,27.91,28.26,20.45,87.19,8.3,101.02,26.94
2023,11,18,69.46,27.94,28.35,20.69,88,13.56,100.99,297.62
2023,11,19,53.12,27.81,28.1,19.35,83.06,28.25,101.04,90.25
2023,11,20,94.84,27.6,28.41,18.37,79.88,4.78,101,56.12
2023,11,21,77.65,27.71,28.3,19.29,83.38,3.03,100.98,76.88
2023,11,22,68.8,27.08,27.76,19.65,88,18.89,100.98,147.56
2023,11,23,104.45,27.58,28.62,17.94,78.38,1.64,100.9,126.56
2023,11,24,111.62,27.69,28.52,19.29,83.44,1.79,100.92,64.25
2023,11,25,74.13,27.9,28.35,20.14,85.81,7.79,100.97,53.69
2023,11,26,105.98,28.25,28.48,20.14,84.31,6.84,101.03,69.62
2023,11,27,94.62,28.4,28.37,19.71,81.75,3.84,100.95,67.62
2023,11,28,85.17,28.01,28.29,19.78,83.62,4.15,100.84,61.31
2023,11,29,95.62,27.23,28.04,19.53,86.5,10.1,100.89,48.75
2023,11,30,47.35,27.02,27.77,19.71,88.38,23.65,100.91,31.56
2023,12,1,32.71,27.12,27.6,20.08,89.5,26.41,100.8,50.75
2023,12,2,-999,27.69,27.99,20.39,87.69,10.04,100.65,337.19
2023,12,3,-999,27.69,28.05,19.71,84.88,6.58,100.65,273.19
2023,12,4,-999,27.82,27.79,21.42,91.38,77.9,100.6,229
2023,12,5,-999,28.11,27.83,21.36,89.62,8.5,100.66,214.94
2023,12,6,-999,28.07,27.86,20.94,88.19,6.32,100.8,208.19
2023,12,7,-999,28.23,28.6,19.65,82.44,3.5,100.89,185.69
2023,12,8,-999,27.92,28.46,20.14,85.88,7.94,100.94,79
2023,12,9,-999,27.62,28.54,19.9,86.25,4.74,101.01,66.06
2023,12,10,-999,27.8,28.31,19.9,85.38,5.95,100.96,38.19
2023,12,11,-999,27.83,28.17,19.29,82.56,2.1,100.99,37.19
2023,12,12,-999,27.61,28.15,18.49,80.19,0.51,100.93,45.19
2023,12,13,-999,27.26,27.77,17.82,79.12,0.08,100.97,33.38
2023,12,14,-999,27.35,27.69,18.86,83.25,4.62,101.04,21.62
2023,12,15,-999,27.48,27.99,19.59,85.69,4.81,101.05,31.38
2023,12,16,-999,27.53,27.74,20.39,88.81,19.52,100.94,44.44
2023,12,17,-999,27.39,27.54,20.45,89.94,26.07,100.95,61.88
2023,12,18,-999,27.03,27.22,19.59,88.06,32.4,101.07,53.75
2023,12,19,-999,27.15,27.39,19.53,87.19,14.4,101.09,41.25
2023,12,20,-999,27.28,27.41,19.78,87.75,8.89,101.11,40.69
2023,12,21,-999,27.44,27.43,19.71,86.56,4.85,101.12,52.25
2023,12,22,-999,27.11,27.18,18.49,83.06,1.91,101.19,40.62
2023,12,23,-999,26.94,27.09,18.01,81.69,1.51,101.26,35.75
2023,12,24,-999,26.85,27.11,19.41,88.25,9.91,101.28,32.44
2023,12,25,-999,26.97,27.04,18.98,85.75,2.22,101.24,58.88
2023,12,26,-999,26.83,26.72,17.46,79.88,1.07,101.26,42.12
2023,12,27,-999,27.01,27.08,19.1,86.06,4.53,101.2,31.19
2023,12,28,-999,27.31,27.3,19.9,88.06,5.88,101.15,49.94
2023,12,29,-999,27.3,27.28,19.65,87.06,6.06,101.18,52.81
2023,12,30,-999,27.03,27.05,18.49,83.19,0.79,101.19,46.12
2023,12,31,-999,26.78,27.03,17.76,81.19,0.61,101.19,47.31
