YEAR,MONTH,DAY,PAR_TOT,T2M,EST,SH2M,RH2M,PRECIPITATION,SP,WD10M
2023,4,21,111.19,24.33,24.8,17.76,87.56,5.3,93.25,237.31
2023,4,22,101.79,24.33,24.77,17.76,87.44,7.27,93.26,234.56
2023,4,23,112.52,24.69,24.52,18.55,88.81,6.8,93.26,210.06
2023,4,24,98.45,24.51,24.37,18.43,89.44,8.06,93.36,161.25
2023,4,25,106,23.88,23.97,17.7,89.38,7,93.44,137.75
2023,4,26,89.47,23.56,23.3,15.44,80.38,18.9,93.45,75.81
2023,4,27,97.8,23.55,23.77,16.05,83.38,3.78,93.44,88
2023,4,28,95.77,23.86,24.32,17.09,86.62,9.14,93.44,105
2023,4,29,55.28,24.03,24.4,17.27,86.81,24.16,93.41,86.81
2023,4,30,113.05,24.52,25.09,17.4,85.19,7.81,93.33,163.75
2023,5,1,89.53,23.8,24.08,17.88,90.5,17.76,93.35,209.31
2023,5,2,93.77,24.01,24.3,17.58,88.25,7.52,93.47,234.5
2023,5,3,111.23,23.41,23.58,17.64,91.56,11.36,93.52,260.69
2023,5,4,110.84,22.26,22.24,16.72,92.62,26.61,93.46,277.38
2023,5,5,65.48,21.49,21.33,15.99,92.88,24.37,93.4,261.81
2023,5,6,90.04,22.29,22.31,16.3,90.38,3.13,93.4,252.69
2023,5,7,83.5,22.93,23.09,16.72,89.25,9.01,93.35,278.94
2023,5,8,77.83,22.8,22.8,16.85,90.44,4.44,93.36,285.31
2023,5,9,83.29,22.53,22.53,16.36,89.5,13.27,93.42,284.31
2023,5,10,75.06,22.45,22.38,16.36,89.94,5.18,93.38,264.94
2023,5,11,65.46,23.04,22.9,17.27,91.56,3.86,93.51,244.69
2023,5,12,94.48,23.82,23.85,17.82,90.06,7.09,93.57,235.81
2023,5,13,107.95,23.87,23.94,18.19,91.62,3.6,93.58,248.31
2023,5,14,37.72,24.32,24.35,18.62,91.19,1.78,93.5,251.62
2023,5,15,111.58,24.4,24.45,19.17,93.12,0.82,93.5,257.69
2023,5,16,115.9,24.98,25.14,18.62,88.06,0.36,93.57,238.38
2023,5,17,111.94,24.63,24.86,18.01,87.12,2.26,93.6,225.88
2023,5,18,110.94,24.23,24.62,17.64,87.81,6.01,93.68,212.94
2023,5,19,97.55,23.74,24.22,17.64,90,5.37,93.63,218.25
2023,5,20,80.96,23.62,23.88,17.94,91.75,3.75,93.57,230.94
2023,5,21,77.63,23.86,24.15,18.01,91.06,3.51,93.62,230.81
2023,5,22,124.2,23.98,24.4,17.76,89.44,1.04,93.67,218
2023,5,23,129.35,23.78,24.25,17.21,88.06,4.65,93.71,223.25
2023,5,24,138.79,23.59,24.09,17.21,88.81,0.82,93.7,228.56
2023,5,25,137.28,23.65,24.2,17.52,89.69,0.06,93.73,241.44
2023,5,26,125.16,23.87,24.27,17.94,90.44,0.24,93.73,258.31
2023,5,27,119.07,24.02,24.28,18.07,90.44,0.39,93.57,260.19
2023,5,28,110.99,24.49,24.65,18.43,89.81,0.3,93.44,257.06
2023,5,29,109.62,24.65,24.94,18.37,88.81,3.15,93.47,229.62
2023,5,30,111.61,23.96,24.11,18.49,92.69,11.94,93.54,236.81
2023,5,31,111.34,23.14,23.19,16.78,88.62,5.91,93.58,239.38
2023,6,1,95.07,23.37,23.59,17.27,89.94,13.21,93.54,250.25
2023,6,2,89.69,24.04,24.08,18.31,91.31,5.15,93.53,245.38
2023,6,3,102.33,23.75,23.97,17.76,90.19,1.41,93.53,242
2023,6,4,86.15,23.65,23.85,17.52,89.62,3.53,93.54,244.81
2023,6,5,88.12,23.88,24,17.82,89.88,7.07,93.5,247.88
2023,6,6,100.86,23.57,23.66,17.82,91.25,3.66,93.48,255.94
2023,6,7,93.62,23.58,23.78,17.46,89.5,4.54,93.48,250.69
2023,6,8,100.69,23.65,23.83,17.52,89.44,3.65,93.5,254.38
2023,6,9,104.45,23.94,24.23,17.76,89.25,1.34,93.42,251.38
2023,6,10,110.4,23.7,23.9,17.76,90.31,2.09,93.38,254.44
2023,6,11,78.7,23.65,23.8,17.88,91.12,2.66,93.37,254.25
2023,6,12,95.68,23.92,24,18.19,91.31,8.06,93.38,255.75
2023,6,13,83.62,23.62,23.77,18.01,92,10.48,93.43,250.88
2023,6,14,105.21,23.17,23.37,16.85,88.88,2.44,93.56,257.31
2023,6,15,106.05,23.48,23.72,17.76,91.5,0.47,93.49,257.75
2023,6,16,109.53,23.77,23.8,17.82,90.38,0.85,93.49,253.75
2023,6,17,86.79,23.2,23.26,17.33,90.94,1.15,93.52,253.88
2023,6,18,99.76,23.28,23.43,17.15,89.81,3.86,93.5,256.5
2023,6,19,100.41,23.27,23.48,17.4,90.88,1.59,93.4,248.94
2023,6,20,108.88,23.64,23.91,17.46,89.5,1.38,93.36,236.19
2023,6,21,90.86,23.65,23.72,17.52,89.69,2.65,93.43,232.69
2023,6,22,103.02,23.57,23.76,17.21,88.69,3.52,93.43,232.69
2023,6,23,101.94,23.43,23.59,17.46,90.25,1.52,93.43,241.06
2023,6,24,109.85,23.26,23.48,17.21,89.94,1.69,93.43,251
2023,6,25,83.53,23.08,23.15,17.4,91.62,4.09,93.4,246.94
2023,6,26,98.3,22.69,22.9,16.72,90.38,2.35,93.44,255.88
2023,6,27,99.87,22.81,23.02,16.85,90.75,4.06,93.51,253.38
2023,6,28,101.16,23.44,23.9,17.4,90.38,4.19,93.59,250
2023,6,29,94.32,22.94,23.09,17.27,92.06,8.75,93.63,249.38
2023,6,30,102.27,23.16,23.44,17.27,91.06,8.18,93.61,250.06
2023,7,1,87.09,23.1,23.24,17.21,91.12,2.58,93.61,241.88
2023,7,2,57.59,22.24,22.25,16.54,92.12,7.83,93.6,248.38
2023,7,3,80.52,22.05,22.21,16.11,90.69,4.42,93.57,262.88
2023,7,4,71.56,22.62,22.67,16.72,90.69,9.11,93.46,259
2023,7,5,69.39,22.3,22.31,16.54,91.44,13.45,93.42,256.62
2023,7,6,88.95,22.23,22.34,16.42,91.5,2.28,93.52,261.94
2023,7,7,89.55,22.42,22.69,16.42,90.5,3.94,93.63,265
2023,7,8,115.38,22.76,23.26,16.36,88.75,1.67,93.64,260.5
2023,7,9,115.56,23.68,23.99,16.66,85.75,0.83,93.48,273.25
2023,7,10,90.1,22.98,23.39,16.97,90.38,1.62,93.46,265.5
2023,7,11,103.3,23.12,23.38,16.91,89.62,0.59,93.48,256.75
2023,7,12,121.31,23.32,23.76,17.09,89.62,0.8,93.49,240.94
2023,7,13,105.12,23.41,23.94,16.97,88.56,3,93.55,244.62
2023,7,14,115.06,22.94,23.38,16.3,87.56,1.39,93.62,253.81
2023,7,15,100.51,23.24,23.7,17.03,89.44,3.48,93.57,250.69
2023,7,16,111.96,23.56,23.94,17.58,90.25,2.23,93.5,245.25
2023,7,17,98.55,23.48,23.76,17.52,90.31,0.44,93.5,249.25
2023,7,18,101.65,23.31,23.58,17.33,90.44,1.64,93.54,251.44
2023,7,19,106.48,23.1,23.3,17.03,90.06,2.72,93.5,252.75
2023,7,20,108.7,22.73,22.82,16.54,89.31,2.19,93.45,256.94
2023,7,21,121.39,23.12,23.35,16.42,87.19,0.19,93.55,258.62
2023,7,22,112.77,22.83,23.03,16.3,88,0.02,93.63,262.38
2023,7,23,108.03,23.19,23.62,16.36,86.62,2.58,93.61,268.62
2023,7,24,88.33,22.65,22.87,16.78,91.19,3.89,93.55,265.44
2023,7,25,64.2,22.86,23.22,16.66,89.69,4.46,93.59,254.69
2023,7,26,91.53,23.01,23.28,16.78,89.62,4.21,93.69,246.38
2023,7,27,111.31,23.15,23.59,16.78,88.69,0.12,93.7,251.69
2023,7,28,113.38,23.48,24.18,16.72,87.06,0.01,93.61,260.81
2023,7,29,117.02,23.33,23.86,16.72,87.56,0.03,93.58,261.25
2023,7,30,114.12,23.45,24.15,16.72,86.94,0.77,93.51,258.06
2023,7,31,103.87,23.51,24.02,17.15,88.56,0.89,93.52,258.12
2023,8,1,101.38,23.37,23.79,17.21,89.69,0.02,93.54,262.25
2023,8,2,107.03,23.26,23.86,16.54,87.38,0.02,93.66,253.81
2023,8,3,107.92,23.52,24.2,16.97,88,0.07,93.65,250.44
2023,8,4,113.75,23.31,23.8,16.97,89.06,0.06,93.73,256.81
2023,8,5,111.1,23.69,24.35,16.91,87.12,0.05,93.75,255
2023,8,6,113.6,23.81,24.26,16.85,86.12,3.34,93.64,255.62
2023,8,7,111.76,23.76,24.4,17.09,87.44,0.93,93.51,252.88
2023,8,8,106.66,23.27,23.59,17.03,89.25,0.16,93.54,239.62
2023,8,9,110.49,23.12,23.51,16.6,88,1.93,93.65,244.88
2023,8,10,110.23,22.96,23.26,16.72,89.38,2.37,93.66,234.56
2023,8,11,117.71,23.68,24.35,16.91,87.12,7.4,93.58,225.44
2023,8,12,110.12,23.51,24.16,16.78,87.12,2.23,93.61,244.19
2023,8,13,110.44,23.71,24.09,16.48,84.69,3.26,93.59,249.75
2023,8,14,115.88,23.76,24.38,16.48,84.44,0.81,93.6,242.88
2023,8,15,122.95,22.98,23.66,15.69,84.31,0.14,93.64,232.5
2023,8,16,118.63,23.18,23.99,16.11,85.75,0.14,93.66,234.62
2023,8,17,132.25,23.32,24.05,16.24,85.56,0.98,93.65,241.75
2023,8,18,103.74,23.38,24.11,16.42,86.12,1.18,93.59,246.88
2023,8,19,125.55,23.43,24.13,16.42,85.81,0.12,93.53,252.19
2023,8,20,127.12,23.33,23.98,16.11,85.06,0.03,93.45,262.06
2023,8,21,128.7,24.19,25.12,17.03,84.81,0.07,93.37,255.19
2023,8,22,120.76,24.31,25.28,17.21,85.44,1.38,93.4,231.12
2023,8,23,126.91,23.84,24.53,17.03,86.62,4.57,93.46,234.06
2023,8,24,139.95,23.68,24.51,16.6,85.69,2.94,93.48,236.25
2023,8,25,132.77,23.56,24.41,16.66,86.31,0.15,93.49,233.25
2023,8,26,128.14,23.65,24.32,16.97,87.31,0.1,93.56,220.75
2023,8,27,128.62,23.78,24.55,17.03,86.88,2.17,93.61,231.38
2023,8,28,121.02,24.06,24.54,17.52,87.81,4.77,93.56,238.62
2023,8,29,76.28,23.52,23.74,17.21,88.88,9.82,93.5,241.69
2023,8,30,76.09,22.61,22.76,16.78,91.44,11.67,93.5,251.19
2023,8,31,71.11,23.18,23.73,16.54,87.62,17.35,93.54,245.25
2023,9,1,72.55,23.24,23.57,17.03,89.44,13.47,93.57,223.06
2023,9,2,62.09,23.38,23.66,17.33,90.25,23.52,93.54,238.88
2023,9,3,53.67,22.81,23.03,16.85,90.56,22.42,93.49,239.94
2023,9,4,76.97,22.77,23.14,16.3,87.94,13.19,93.39,248
2023,9,5,78.45,23.26,23.49,16.97,89.06,10.15,93.44,240.12
2023,9,6,42.87,23.06,23.05,17.15,90.75,14.39,93.53,231.94
2023,9,7,55.98,22.51,22.61,16.48,90.5,17.06,93.62,234.94
2023,9,8,104.19,22.81,23.32,16.42,88.75,4.02,93.67,237.75
2023,9,9,104.96,23.3,23.88,16.54,86.88,1.45,93.57,243
2023,9,10,93.27,23.18,23.79,16.78,88.44,3.53,93.53,247.69
2023,9,11,73.48,21.9,22.13,15.75,89.69,9.24,93.59,250.06
2023,9,12,103.16,22.59,22.79,16.36,89.25,3.88,93.6,248.19
2023,9,13,91.54,23.11,23.45,16.85,89.38,4.25,93.55,238.69
2023,9,14,61.4,22.69,22.97,16.66,90.56,11.48,93.62,225.62
2023,9,15,76.66,22.9,23.48,16.11,86.81,8.06,93.63,217.12
2023,9,16,115.04,23.27,23.96,16.3,86.06,0.15,93.61,217
2023,9,17,95.66,23.07,23.28,17.09,90.5,11.21,93.5,220.81
2023,9,18,58.17,22.97,23.42,16.72,89.38,9.93,93.49,225.88
2023,9,19,78.27,22.94,23.44,16.6,88.94,29.23,93.59,237.44
2023,9,20,105.38,22.94,23.4,16.54,88.75,8.95,93.6,242.19
2023,9,21,115.3,22.4,22.74,16.24,89.75,4.71,93.61,240.75
2023,9,22,98.52,23.03,23.52,16.85,89.75,9.96,93.61,229.44
2023,9,23,99.22,23.48,23.65,17.52,90.62,5.53,93.61,226.75
2023,9,24,108.88,23.13,23.58,17.03,89.94,4.52,93.62,244.19
2023,9,25,105.26,23.35,23.59,17.15,89.56,8.55,93.51,256.06
2023,9,26,54.55,23.16,23.22,17.33,91.25,8.57,93.49,248.38
2023,9,27,44.53,22.65,23,16.66,90.69,24.49,93.55,245
2023,9,28,46.39,22.31,22.45,16.42,91.06,18.75,93.61,246.25
2023,9,29,69.52,22.85,23.06,16.91,90.94,24.69,93.67,231.62
2023,9,30,89.61,22.26,22.41,16.24,90.56,10.96,93.7,226.38
2023,10,1,76.02,22.22,22.4,16.42,91.75,31.04,93.7,226.62
2023,10,2,50.04,22.34,22.48,16.66,92.12,27.51,93.73,223.25
2023,10,3,61.65,22.64,22.7,17.09,92.81,13.95,93.71,227
2023,10,4,63.49,22.63,22.88,16.97,92.19,19.95,93.68,229.62
2023,10,5,77.61,22.77,22.96,17.15,92.5,10.51,93.62,241.88
2023,10,6,73.12,23.26,23.49,17.58,92,26.68,93.55,236.88
2023,10,7,68.2,23.37,23.6,17.76,92.12,12.07,93.53,228.31
2023,10,8,102.48,23.57,23.76,17.88,91.75,13.82,93.63,189.69
2023,10,9,101.39,23.61,23.91,17.76,91.25,8.63,93.71,198.19
2023,10,10,93.82,23.09,23.15,17.52,92.56,33.81,93.72,192.44
2023,10,11,68.27,22.87,23.05,17.15,91.94,19.71,93.68,203.38
2023,10,12,69.3,22.44,22.87,16.66,91.62,12.9,93.73,233.62
2023,10,13,90.76,22.87,23.36,16.78,90.25,19.82,93.79,225.31
2023,10,14,101.59,22.9,23.19,16.66,89.62,20.35,93.79,244.44
2023,10,15,72.21,22.67,23.1,16.85,91.56,16.12,93.69,245.44
2023,10,16,108.37,22.26,22.42,16.6,92.31,6.11,93.68,233.88
2023,10,17,78.2,22.83,23.26,16.91,91.25,19.43,93.66,255.25
2023,10,18,44.49,22.4,22.37,17.4,95.62,20.14,93.66,216.12
2023,10,19,58.76,21.88,21.97,16.48,93.81,18.45,93.78,243.44
2023,10,20,91.13,22.76,23.13,16.66,89.94,19.81,93.71,235.81
2023,10,21,77.67,22.19,22.21,16.85,93.94,9.31,93.75,243.94
2023,10,22,74.2,22.56,22.69,17.09,93.38,24.21,93.71,261.5
2023,10,23,81.29,22.17,22.18,16.24,91.06,27.1,93.73,237.12
2023,10,24,101.43,23.05,23.44,16.66,88.69,10.63,93.69,186.12
2023,10,25,100.13,23.15,23.41,16.48,87.25,7.34,93.76,90.88
2023,10,26,113.2,23.4,23.52,16.11,84.62,2,93.74,68.56
2023,10,27,104.93,23.52,23.92,16.6,86.5,3.56,93.63,110.62
2023,10,28,96.09,23.05,23.3,17.15,91.06,14.55,93.6,111.5
2023,10,29,99.46,22.51,22.81,16.54,91,15.79,93.63,125.56
2023,10,30,94.58,23.12,23.6,16.66,88.62,16.47,93.57,186.75
2023,10,31,98.55,23.17,23.55,16.91,89.44,21.79,93.6,80.44
2023,11,1,89.34,23.18,23.46,15.93,84.75,10.19,93.65,122.62
2023,11,2,95.02,23.15,23.54,17.27,91.06,12.92,93.55,162.94
2023,11,3,65.16,22.44,22.38,17.09,93.69,21.16,93.5,176.19
2023,11,4,89.26,22.94,23.01,17.33,92.31,26.05,93.51,179.88
2023,11,5,97.63,23.37,23.46,16.97,88.44,15.59,93.62,233.69
2023,11,6,93.8,22.89,23.01,16.97,91.06,14.52,93.7,115.25
2023,11,7,88.55,22.98,23.02,16.42,87.88,15.2,93.65,68.75
2023,11,8,99.28,22.81,22.85,16.85,90.81,15.68,93.61,125.81
2023,11,9,92.37,22.28,22.51,16.05,89.62,26.65,93.71,159.25
2023,11,10,105.35,23.48,24.01,16.66,86.69,19.53,93.75,153
2023,11,11,102.23,23.73,23.83,17.94,91.38,9.04,93.74,103.19
2023,11,12,77.44,23.51,23.64,17.03,88.38,15.53,93.69,53.69
2023,11,13,78.64,22.84,22.95,17.03,91.12,14.63,93.62,188
2023,11,14,79.34,22.48,22.26,17.58,95.94,12.97,93.5,263.56
2023,11,15,91.55,22.85,22.87,17.46,93.56,5.78,93.64,258.75
2023,11,16,104.23,22.73,22.65,17.21,93,3.53,93.71,264.81
2023,11,17,87.32,23.37,23.38,17.82,92.62,15.36,93.66,238.88
2023,11,18,90.38,23.64,23.55,18.01,92.12,28.44,93.64,237.69
2023,11,19,71.78,22.86,23.08,16.05,86.88,24.96,93.7,176.38
2023,11,20,102.55,23.57,23.83,17.09,88.06,13.24,93.63,210.25
2023,11,21,88.07,23.79,24.07,17.82,90.5,17.81,93.6,186.19
2023,11,22,80.3,22.94,23.21,16.97,90.88,37.01,93.6,177.88
2023,11,23,94.27,23.4,23.73,16.42,86.19,5.27,93.52,44.88
2023,11,24,100.79,23.15,23.39,16.66,88,3.1,93.51,73.81
2023,11,25,98.36,22.71,22.71,16.48,89.38,4.05,93.57,72.06
2023,11,26,99.79,22.65,22.69,16.11,88,1.77,93.61,74
2023,11,27,94,23.01,23.04,17.03,90.44,8.64,93.52,77.81
2023,11,28,74.38,22.89,22.86,16.66,89.19,10.66,93.44,110.69
2023,11,29,92.34,21.9,21.76,16.78,94.94,18.37,93.43,140.25
2023,11,30,95.08,22.22,22.13,16.91,94.12,14.03,93.51,330.06
2023,12,1,74.27,21.76,21.73,16.54,94.38,6.31,93.44,305.44
2023,12,2,-999,22.36,22.16,17.46,95.94,39.26,93.41,289.12
2023,12,3,-999,22.91,22.77,17.94,95.31,34.29,93.43,248.25
2023,12,4,-999,23.09,22.93,18.07,95.06,21.61,93.45,217.81
2023,12,5,-999,23.48,23.35,18.55,95.25,18.18,93.44,227.81
2023,12,6,-999,23.32,23.26,18.13,94.19,11.49,93.53,217.88
2023,12,7,-999,23.65,23.81,18.01,91.88,14.54,93.53,193.44
2023,12,8,-999,23.65,23.89,18.01,92.06,42.47,93.57,183.25
2023,12,9,-999,23.37,23.5,17.76,92.19,24.34,93.59,80.62
2023,12,10,-999,23.23,23.23,17.21,90.12,6.35,93.54,70.5
2023,12,11,-999,23.28,23.33,17.09,89.44,3.62,93.56,66.94
2023,12,12,-999,22.6,22.42,17.58,95.19,35.63,93.48,71.12
2023,12,13,-999,22.55,22.38,17.7,95.94,27.54,93.48,33.06
2023,12,14,-999,23.02,22.87,17.94,95,23.14,93.56,51.44
2023,12,15,-999,22.08,21.83,17.15,95.75,39.19,93.54,55.5
2023,12,16,-999,22.66,22.67,17.09,92.5,10.32,93.5,91.12
2023,12,17,-999,22.88,22.87,17.27,92.25,6.6,93.51,112.94
2023,12,18,-999,22.82,22.92,16.85,90.69,9.55,93.61,83.31
2023,12,19,-999,22.58,22.67,16.78,91.56,6.9,93.62,57.25
2023,12,20,-999,22.81,22.73,17.15,91.94,4.78,93.64,60.69
2023,12,21,-999,22.82,22.79,16.91,91,4.44,93.65,68.81
2023,12,22,-999,22.11,22.14,16.24,91.12,3.67,93.67,48.94
2023,12,23,-999,20.87,20.66,15.14,91.62,1.03,93.78,55.38
2023,12,24,-999,22.24,22.33,16.11,90,2.71,93.82,60
2023,12,25,-999,22.06,22.08,16.05,90.44,3.27,93.74,55.75
2023,12,26,-999,22.44,22.45,16.66,91.69,10.22,93.71,43.12
2023,12,27,-999,23.52,23.47,17.94,92.25,17.23,93.65,50.25
2023,12,28,-999,23.7,23.49,18.43,93.62,22.65,93.6,78.25
2023,12,29,-999,23.25,23.08,17.64,92.44,14.52,93.67,71
2023,12,30,-999,22.51,22.38,16.91,92.44,9.49,93.67,53.56
2023,12,31,-999,22.9,22.91,17.09,91.38,12.92,93.66,55.12
